date,industrial_production,capacity_utilization,real_GDP_growth_rate,unemployment_rate,nonfarm_payroll,laborforce_participation,civilian_labor_force,CPI,core_CPI,PPI,federal_funds_rate,real_M1_money_supply_growth,real_M2_money_supply_growth,10Y_treasury_yield,5Y_treasury_yield,7Y_treasury_yield,30Y_treasury_yield,3Y_treasury_yield,2Y_treasury_yield,1Y_treasury_yield,consumer_sentiment,personal_consumption_expenditures,real_disposable_personal_income,total_consumer_credit,trade_balance,building_permits,housing_start,median_sale_price_new_houses,nonfarm_business_sector_real_output_per_hour,recession,gold_price,SP500_price,DJI_price
1990-05-01,0.18419999999999703,82.7671,1.2019439317677825,5.4,0.0014031765110811278,0.0,125893.0,0.19999999999998863,0.4000000000000057,0.5,-0.08000000000000007,-0.0023598098263821754,-0.00031239261757853853,-0.02999999999999936,-0.02999999999999936,-0.030000000000001137,-0.02999999999999936,-0.08999999999999986,-0.08000000000000007,-0.08000000000000007,-3.3000000000000114,8.236367559760943,-0.0010483337971791684,0.001256204395511773,0.0,-69.0,1212.0,-0.03922071315328424,0.0,0.0,-5.189999999999998,0.08791785839329425,0.07952256366648935
1990-06-01,0.2126000000000019,82.8785,1.7473731097389065,5.2,0.00020029315701464157,-0.19999999999998863,125573.0,0.8000000000000114,0.6999999999999886,-0.29999999999999716,0.10999999999999943,0.005703673243088403,0.004084629098599635,-0.27999999999999936,-0.3100000000000005,-0.2599999999999998,-0.2699999999999996,-0.28999999999999915,-0.2900000000000009,-0.22000000000000064,-2.299999999999997,8.243939855616578,0.001585868181310346,0.00392066419654391,0.0,41.0,1177.0,0.0,0.0,0.0,-16.720000000000027,-0.008898835142129968,0.0013999498582455416
1990-07-01,-0.10439999999999827,82.5834,-0.0717640926026281,5.5,-0.0003186670639028222,0.09999999999999432,125732.0,0.5999999999999943,0.700000000000017,0.20000000000000284,-0.1399999999999988,0.001606029130183373,0.003354978139942233,-0.009999999999999787,-0.09999999999999964,-0.05999999999999872,0.03999999999999915,-0.14000000000000057,-0.1899999999999995,-0.15999999999999925,-0.09999999999999432,8.24845062878385,0.003631116017743352,0.004963122419868071,-6.1200000000000045,-30.0,1171.0,-0.051714435686674776,0.0032857612475538645,0.0,10.199999999999989,-0.005321396116968025,0.00847238596419242
1990-08-01,0.22689999999999344,82.737,0.5003931983639935,5.7,-0.001905014225680901,0.0,125990.0,1.0999999999999943,0.799999999999983,2.0,-0.019999999999999574,0.006888943470089615,0.005412523845189199,0.27999999999999936,0.10999999999999943,0.17999999999999972,0.35999999999999943,-0.03999999999999915,-0.09999999999999964,-0.16000000000000014,-11.799999999999997,8.255386771324636,-0.006142085577431899,0.002316189010977965,0.0,-9.0,1115.0,-0.002530579165716418,0.0,1.0,32.200000000000045,-0.09879842459262367,-0.10548290906097435
1990-09-01,0.013500000000000512,82.6219,-3.0910468554332264,5.9,-0.0007575446788798956,-0.09999999999999432,125892.0,0.9000000000000057,0.5,1.9000000000000057,0.06999999999999851,0.005501572651423814,0.0038789569308939065,0.14000000000000057,0.07000000000000028,0.14999999999999858,0.16999999999999993,0.049999999999998934,0.019999999999999574,-0.020000000000000462,-3.6000000000000085,8.261035625483267,-0.00031776953686524223,0.00207221589438511,0.0,-93.0,1110.0,-0.04668090373756684,0.0,1.0,-5.410000000000025,-0.0525013197397417,-0.06391956820870703
1990-10-01,-0.3865999999999943,81.9938,-4.106491203874901,5.9,-0.0013339426372720453,0.0,125995.0,0.9000000000000057,0.5,2.3999999999999915,-0.08999999999999986,-0.0003658313558263515,0.0014430681513761812,-0.16999999999999993,-0.17999999999999972,-0.1999999999999993,-0.16999999999999993,-0.1999999999999993,-0.20000000000000018,-0.20999999999999996,-8.899999999999999,8.261164812766252,-0.008060811570198112,0.0027341423462683423,-4.143000000000001,-51.0,1014.0,0.06010392406970588,-0.010459430181339435,1.0,-8.579999999999984,-0.006884144545145077,-0.004147255786476123
1990-11-01,-0.7798000000000016,80.8637,-6.061799997177264,6.2,-0.001418122003999045,0.0,126070.0,0.29999999999998295,0.4000000000000057,-0.7000000000000028,-0.2999999999999998,0.0026796605559553655,0.001011975124312059,-0.33000000000000007,-0.3100000000000005,-0.3100000000000005,-0.3200000000000003,-0.33000000000000007,-0.28000000000000025,-0.2400000000000002,2.1000000000000014,8.261500621616678,0.00044566383757782546,0.0012390569020279685,0.0,16.0,1145.0,-0.00920893908531184,0.0,1.0,0.9900000000000091,0.05814476933665169,0.04691802870089212
1990-12-01,-0.42900000000000205,80.2062,-2.812392216733866,6.3,-0.0004945281478150321,0.0,126142.0,0.5,0.5999999999999943,-1.3999999999999915,-0.5,0.00315764168122179,0.0028158686578674264,-0.3100000000000005,-0.28999999999999915,-0.27999999999999936,-0.29999999999999893,-0.27000000000000046,-0.29000000000000004,-0.2599999999999998,-0.5,8.258759193323442,0.005941738636241922,-0.006698480776464066,0.0,-80.0,969.0,0.06590428276185634,0.0,1.0,-4.78000000000003,0.024526060743154332,0.02850398334952331
1991-01-01,-0.20429999999999637,79.8532,-1.893452339281279,6.4,-0.001008129272555891,-0.20000000000000284,125955.0,0.5,0.9000000000000057,0.29999999999999716,-0.39999999999999947,0.0030268199148553165,0.004847939977386417,0.009999999999999787,-0.03000000000000025,-0.03000000000000025,0.02999999999999936,-0.08999999999999986,-0.17999999999999972,-0.41000000000000014,1.2999999999999972,8.253488028345904,-0.002633331159152874,-0.00201887439985704,31.956000000000003,-75.0,798.0,-0.07435027891526325,0.00308565073607614,1.0,6.689999999999998,0.04065238595219256,0.038265019717408144
1991-02-01,-0.44550000000000267,79.1938,-0.0632635931002689,6.6,-0.002966121379561315,0.0,126020.0,0.10000000000002274,0.6999999999999886,-1.7999999999999972,-0.6600000000000001,0.006506831006710456,0.0050969437730508105,-0.2400000000000002,-0.23000000000000043,-0.23999999999999932,-0.2400000000000002,-0.2999999999999998,-0.2599999999999998,-0.3700000000000001,3.6000000000000085,8.260156709078844,0.001539261874381026,0.0005328727928795018,0.0,67.0,965.0,0.016821254490141158,0.0,1.0,-19.810000000000002,0.06528337306456855,0.05190741879279681
1991-03-01,-0.34140000000000015,78.6775,0.6037200521446788,6.8,-0.001537024641882212,0.09999999999999432,126238.0,0.0,0.30000000000001137,-1.0,-0.1299999999999999,0.007299739229490676,0.005251732461664105,0.2599999999999998,0.2999999999999998,0.2699999999999996,0.2599999999999998,0.2699999999999996,0.22999999999999954,0.13000000000000078,17.299999999999997,8.272059622210412,0.001702905734138227,0.0016360217980064817,0.0,58.0,921.0,0.02145296795131202,0.0,1.0,-0.4900000000000091,0.021824926629280483,0.010931710438653042
1991-04-01,0.15509999999999735,78.813,5.213433259876393,6.7,-0.0020099767967014515,0.10000000000000853,126548.0,0.29999999999998295,0.4000000000000057,-0.20000000000000284,-0.20999999999999996,0.005232500938263662,0.003155856728582762,-0.07000000000000028,-0.0699999999999994,-0.08000000000000007,-0.0799999999999983,-0.11999999999999922,-0.14999999999999947,-0.16000000000000014,-5.900000000000006,8.270550689813266,0.003989761696448824,-0.0006594352848185991,23.952,5.0,1001.0,-0.012320484388039787,0.016218878785505098,0.0,-4.9599999999999795,0.000532907020338591,-0.008959456525981402
1991-05-01,0.6063000000000045,79.5366,4.3972148024710815,6.9,-0.0008956478579182914,-0.20000000000000284,126176.0,0.5,0.4000000000000057,0.5,-0.1299999999999999,0.006738012371143576,0.003175842319343758,0.030000000000001137,0.0,0.020000000000000462,0.05999999999999872,-0.11000000000000032,-0.16999999999999993,-0.11000000000000032,-3.5,8.277208622906,0.00020664715072626905,1.6352540370689894e-05,0.0,75.0,996.0,-0.04220035449037596,0.0,0.0,-1.4300000000000068,0.03764166292105209,0.04721799027810025
